status	val_loss	completed_steps	batch_size	n_layer	n_embd	n_head	aurora_phases	aurora_blocks	lr_scale	adam_lr_scale	nextlat_lr_scale	warmup_steps	start_ratio	amuse_beta1	amuse_rho	log_path
rejected_screen	NaN	500	8	4	1024	16	8	120	1.176447	2.216558	0.736339	100	0.148184	0.438811	0.623372	target/sweeps/nextlat_lr_20260622T035322Z/trial_0023/screen.log	111.817000	5.378232	500	111.817000	screen_loss_worse
success	3.656983	2785	16	4	1024	16	8	180	2.044414	2.044414	0.611422	88	0.175000	0.250000	0.562500	target/sweeps/nextlat_lr_20260622T035322Z/trial_0024/train.log	900.064000	5.057242	500	161.249000	screen_loss_improved
rejected_screen	NaN	500	8	4	1024	16	8	160	1.091717	2.464378	0.776435	87	0.154786	0.407923	0.627033	target/sweeps/nextlat_lr_20260622T035322Z/trial_0025/screen.log	109.028000	5.346135	500	109.028000	screen_loss_worse
rejected_screen	NaN	459	16	4	1024	16	16	80	0.611422	0.611422	2.044414	17	0.025000	0.550000	0.937500	target/sweeps/nextlat_lr_20260622T035322Z/trial_0026/screen.log	180.233000	5.968003	459	180.233000	incomplete
success	3.959865	2620	16	4	1024	16	4	80	1.327517	2.014953	0.538170	61	0.187654	0.405822	0.792204	target/sweeps/nextlat_lr_20260622T035322Z/trial_0027/train.log	900.304000	5.199054	500	171.403000	model_expected_improvement
rejected_screen	NaN	177	4	4	2048	16	16	180	0.611422	2.044414	0.611422	88	0.025000	0.550000	0.562500	target/sweeps/nextlat_lr_20260622T035322Z/trial_0028/screen.log	180.749000	6.782904	177	180.749000	incomplete
rejected_screen	NaN	500	12	4	1024	16	8	160	1.781492	1.627169	0.541716	62	0.138714	0.395418	0.561195	target/sweeps/nextlat_lr_20260622T035322Z/trial_0029/screen.log	137.082000	5.285259	500	137.082000	screen_loss_worse
rejected_screen	NaN		32	8	2048	16	8	80	2.110633	0.501558	0.604569	58	0.049802	0.447929	0.791061	target/sweeps/nextlat_lr_20260622T035322Z/trial_0030/screen.log					incomplete
rejected_screen	NaN	469	20	4	1024	16	4	90	1.055646	0.865782	0.775007	18	0.197319	0.421239	0.990739	target/sweeps/nextlat_lr_20260622T035322Z/trial_0031/screen.log	180.071000	5.639343	469	180.071000	incomplete
rejected_screen	NaN	500	4	4	1024	16	8	80	2.044414	2.044414	0.611422	17	0.175000	0.550000	0.937500	target/sweeps/nextlat_lr_20260622T035322Z/trial_0032/screen.log	112.137000	5.800498	500	112.137000	screen_loss_worse
rejected_screen	NaN	331	32	4	1024	16	8	180	2.044414	2.044414	0.611422	17	0.175000	0.550000	0.562500	target/sweeps/nextlat_lr_20260622T035322Z/trial_0033/screen.log	180.491000	5.258968	331	180.491000	incomplete
